Date,AAPL-US,ABBV-US,ABT-US,ACN-US,ADBE-US,AIG-US,AMD-US,AMGN-US,AMT-US,AMZN-US,AVGO-US,AXP-US,BA-US,BAC-US,BK-US,BKNG-US,BLK-US,BMY-US,BRK.B-US,C-US,CAT-US,CL-US,CMCSA-US,COF-US,COP-US,COST-US,CRM-US,CSCO-US,CVS-US,CVX-US,DE-US,DHR-US,DIS-US,DUK-US,EMR-US,FDX-US,GD-US,GE-US,GILD-US,GM-US,GOOG-US,GOOGL-US,GS-US,HD-US,HON-US,IBM-US,INTC-US,INTU-US,ISRG-US,JNJ-US,JPM-US,KO-US,LIN-US,LLY-US,LMT-US,LOW-US,MA-US,MCD-US,MDLZ-US,MDT-US,MET-US,META-US,MMM-US,MO-US,MRK-US,MS-US,MSFT-US,NEE-US,NFLX-US,NKE-US,NOW-US,NVDA-US,ORCL-US,PEP-US,PFE-US,PG-US,PLTR-US,PM-US,PYPL-US,QCOM-US,RTX-US,SBUX-US,SCHW-US,SO-US,SPG-US,T-US,TGT-US,TMO-US,TMUS-US,TSLA-US,TXN-US,UBER-US,UNH-US,UNP-US,UPS-US,USB-US,V-US,VZ-US,WFC-US,WMT-US,XOM-US
2025-01-17,4.553649124439119e-18,0.02570511765619795,0.01631397271271528,0.0,6.175740938208981e-19,1.1037041863286973e-18,0.0,0.029742593053270892,9.123415594653946e-19,0.023946719874038347,0.0,0.0,1.4492936288084518e-18,0.0,0.0,0.0,0.0,0.03864616012388552,0.016331607500218795,0.0,0.0013146776260523304,0.04799095972007473,0.016648300754963992,0.0,2.4844347095693764e-18,0.026714795788885446,2.561354898106896e-21,0.02037197594514553,8.890457814381136e-18,6.819485978122251e-19,0.0,0.006993935509068808,0.0,0.010933807648999882,4.041217911128145e-19,2.4149111886783544e-18,9.69939799878687e-19,0.0,0.05528425912902741,0.0,0.01365934290683373,0.012640662582718076,0.0,0.0,2.363424483402938e-19,0.0066912031929708266,0.0,0.0,0.0,0.04482101716829406,0.0,0.0072932634872440935,8.611185419178192e-19,0.030586265047954697,0.015398911478200179,0.0,6.514554117110702e-19,0.016306045552384737,0.02769643074594705,5.747965580067682e-18,0.0,0.008271722022239525,0.005270926544466103,0.02646312770896556,0.05929300484074611,0.0,0.016360620036792683,1.891511646491366e-18,0.005571091348822144,0.0,0.0,0.0,0.020998612283383608,0.02621955039313653,0.034035829712485026,0.03734533327220968,,0.01362607333023892,0.0,9.699397998786872e-19,,0.0,8.733112246755276e-19,5.289165403255403e-05,7.700400243266722e-19,0.027889426939678344,0.0034677672526006505,0.020059315958707632,0.02931921503251484,6.666351855454783e-19,0.012538732168797233,5.954844179761171e-19,1.4659000662573897e-18,1.0173736449249278e-18,0.018878069221037495,0.0,6.613633252161577e-18,0.05888876973659211,0.0,0.05471899014552708,0.008698905191933852
2025-01-24,4.553649124439119e-18,0.02570511765619795,0.01631397271271528,0.0,6.175740938208981e-19,1.1037041863286973e-18,0.0,0.029742593053270892,9.123415594653946e-19,0.023946719874038347,0.0,0.0,1.4492936288084518e-18,0.0,0.0,0.0,0.0,0.03864616012388552,0.016331607500218795,0.0,0.0013146776260523304,0.04799095972007473,0.016648300754963992,0.0,2.4844347095693764e-18,0.026714795788885446,2.561354898106896e-21,0.02037197594514553,8.890457814381136e-18,6.819485978122251e-19,0.0,0.006993935509068808,0.0,0.010933807648999882,4.041217911128145e-19,2.4149111886783544e-18,9.69939799878687e-19,0.0,0.05528425912902741,0.0,0.01365934290683373,0.012640662582718076,0.0,0.0,2.363424483402938e-19,0.0066912031929708266,0.0,0.0,0.0,0.04482101716829406,0.0,0.0072932634872440935,8.611185419178192e-19,0.030586265047954697,0.015398911478200179,0.0,6.514554117110702e-19,0.016306045552384737,0.02769643074594705,5.747965580067682e-18,0.0,0.008271722022239525,0.005270926544466103,0.02646312770896556,0.05929300484074611,0.0,0.016360620036792683,1.891511646491366e-18,0.005571091348822144,0.0,0.0,0.0,0.020998612283383608,0.02621955039313653,0.034035829712485026,0.03734533327220968,,0.01362607333023892,0.0,9.699397998786872e-19,,0.0,8.733112246755276e-19,5.289165403255403e-05,7.700400243266722e-19,0.027889426939678344,0.0034677672526006505,0.020059315958707632,0.02931921503251484,6.666351855454783e-19,0.012538732168797233,5.954844179761171e-19,1.4659000662573897e-18,1.0173736449249278e-18,0.018878069221037495,0.0,6.613633252161577e-18,0.05888876973659211,0.0,0.05471899014552708,0.008698905191933852
2025-01-31,0.010267064299553694,0.02982410316755044,0.020263190690359215,5.18144708349644e-19,0.0,5.495724476197146e-19,4.795058913098154e-19,0.019565341596410935,0.0,0.010818080676861009,0.004022282353927587,0.0,0.0,8.010729898071529e-20,0.0,2.327821253466063e-19,3.4882563912044542e-19,0.0414463626507634,0.008711370065354159,0.0,6.25195558237555e-19,0.047805277809926966,0.011486043673672985,0.0,0.0052420791935391805,0.01647727207775968,0.0,0.014819311988330574,0.0,0.013091342811291352,2.2410290001394636e-19,0.010055667726955358,0.0,0.02911139557895122,1.4448180297204213e-19,1.5634026423360233e-19,0.005640877964761567,1.5732794989388465e-20,0.03075392690102604,0.0,0.01310047968770819,0.012037875200626137,0.0,0.0005993268954323644,0.0,0.014961854917689704,0.0,0.0,0.0,0.040605505676976975,0.0,0.02094500709260982,0.0007663777954917659,0.03694058777509839,0.026751090240043175,1.3092927581597332e-19,0.0,0.02375624842222957,0.03386217377436365,0.0,8.688356255874969e-20,0.009365036082575821,0.0,0.026628048158623272,0.05084555863756154,0.0,0.018676691335288143,0.004119335342745449,4.058367589793796e-19,9.152817849734554e-19,0.0,3.37293827418457e-20,0.004159582109573188,0.038774882359965415,0.0297608819777974,0.03838125055636859,,0.028625830446668155,4.748246524012192e-19,1.055182873983443e-19,,9.08505521395421e-19,8.455135957710371e-20,0.018910710821715818,0.0,0.027439746716441022,6.155340622193644e-19,0.010458496919330955,0.02562876178674269,0.0,0.005593813247680654,0.0,0.011581732342570497,6.195636049786913e-06,0.0,2.598871796587439e-19,0.0024537464170314117,0.0421525792527828,2.48875751344438e-19,0.03688250576997147,0.015827095377250744
2025-02-07,0.010267064299553694,0.02982410316755044,0.020263190690359215,5.18144708349644e-19,0.0,5.495724476197146e-19,4.795058913098154e-19,0.019565341596410935,0.0,0.010818080676861009,0.004022282353927587,0.0,0.0,8.010729898071529e-20,0.0,2.327821253466063e-19,3.4882563912044542e-19,0.0414463626507634,0.008711370065354159,0.0,6.25195558237555e-19,0.047805277809926966,0.011486043673672985,0.0,0.0052420791935391805,0.01647727207775968,0.0,0.014819311988330574,0.0,0.013091342811291352,2.2410290001394636e-19,0.010055667726955358,0.0,0.02911139557895122,1.4448180297204213e-19,1.5634026423360233e-19,0.005640877964761567,1.5732794989388465e-20,0.03075392690102604,0.0,0.01310047968770819,0.012037875200626137,0.0,0.0005993268954323644,0.0,0.014961854917689704,0.0,0.0,0.0,0.040605505676976975,0.0,0.02094500709260982,0.0007663777954917659,0.03694058777509839,0.026751090240043175,1.3092927581597332e-19,0.0,0.02375624842222957,0.03386217377436365,0.0,8.688356255874969e-20,0.009365036082575821,0.0,0.026628048158623272,0.05084555863756154,0.0,0.018676691335288143,0.004119335342745449,4.058367589793796e-19,9.152817849734554e-19,0.0,3.37293827418457e-20,0.004159582109573188,0.038774882359965415,0.0297608819777974,0.03838125055636859,,0.028625830446668155,4.748246524012192e-19,1.055182873983443e-19,,9.08505521395421e-19,8.455135957710371e-20,0.018910710821715818,0.0,0.027439746716441022,6.155340622193644e-19,0.010458496919330955,0.02562876178674269,0.0,0.005593813247680654,0.0,0.011581732342570497,6.195636049786913e-06,0.0,2.598871796587439e-19,0.0024537464170314117,0.0421525792527828,2.48875751344438e-19,0.03688250576997147,0.015827095377250744
2025-02-14,0.010267064299553694,0.02982410316755044,0.020263190690359215,5.18144708349644e-19,0.0,5.495724476197146e-19,4.795058913098154e-19,0.019565341596410935,0.0,0.010818080676861009,0.004022282353927587,0.0,0.0,8.010729898071529e-20,0.0,2.327821253466063e-19,3.4882563912044542e-19,0.0414463626507634,0.008711370065354159,0.0,6.25195558237555e-19,0.047805277809926966,0.011486043673672985,0.0,0.0052420791935391805,0.01647727207775968,0.0,0.014819311988330574,0.0,0.013091342811291352,2.2410290001394636e-19,0.010055667726955358,0.0,0.02911139557895122,1.4448180297204213e-19,1.5634026423360233e-19,0.005640877964761567,1.5732794989388465e-20,0.03075392690102604,0.0,0.01310047968770819,0.012037875200626137,0.0,0.0005993268954323644,0.0,0.014961854917689704,0.0,0.0,0.0,0.040605505676976975,0.0,0.02094500709260982,0.0007663777954917659,0.03694058777509839,0.026751090240043175,1.3092927581597332e-19,0.0,0.02375624842222957,0.03386217377436365,0.0,8.688356255874969e-20,0.009365036082575821,0.0,0.026628048158623272,0.05084555863756154,0.0,0.018676691335288143,0.004119335342745449,4.058367589793796e-19,9.152817849734554e-19,0.0,3.37293827418457e-20,0.004159582109573188,0.038774882359965415,0.0297608819777974,0.03838125055636859,,0.028625830446668155,4.748246524012192e-19,1.055182873983443e-19,,9.08505521395421e-19,8.455135957710371e-20,0.018910710821715818,0.0,0.027439746716441022,6.155340622193644e-19,0.010458496919330955,0.02562876178674269,0.0,0.005593813247680654,0.0,0.011581732342570497,6.195636049786913e-06,0.0,2.598871796587439e-19,0.0024537464170314117,0.0421525792527828,2.48875751344438e-19,0.03688250576997147,0.015827095377250744
2025-02-21,0.010267064299553694,0.02982410316755044,0.020263190690359215,5.18144708349644e-19,0.0,5.495724476197146e-19,4.795058913098154e-19,0.019565341596410935,0.0,0.010818080676861009,0.004022282353927587,0.0,0.0,8.010729898071529e-20,0.0,2.327821253466063e-19,3.4882563912044542e-19,0.0414463626507634,0.008711370065354159,0.0,6.25195558237555e-19,0.047805277809926966,0.011486043673672985,0.0,0.0052420791935391805,0.01647727207775968,0.0,0.014819311988330574,0.0,0.013091342811291352,2.2410290001394636e-19,0.010055667726955358,0.0,0.02911139557895122,1.4448180297204213e-19,1.5634026423360233e-19,0.005640877964761567,1.5732794989388465e-20,0.03075392690102604,0.0,0.01310047968770819,0.012037875200626137,0.0,0.0005993268954323644,0.0,0.014961854917689704,0.0,0.0,0.0,0.040605505676976975,0.0,0.02094500709260982,0.0007663777954917659,0.03694058777509839,0.026751090240043175,1.3092927581597332e-19,0.0,0.02375624842222957,0.03386217377436365,0.0,8.688356255874969e-20,0.009365036082575821,0.0,0.026628048158623272,0.05084555863756154,0.0,0.018676691335288143,0.004119335342745449,4.058367589793796e-19,9.152817849734554e-19,0.0,3.37293827418457e-20,0.004159582109573188,0.038774882359965415,0.0297608819777974,0.03838125055636859,,0.028625830446668155,4.748246524012192e-19,1.055182873983443e-19,,9.08505521395421e-19,8.455135957710371e-20,0.018910710821715818,0.0,0.027439746716441022,6.155340622193644e-19,0.010458496919330955,0.02562876178674269,0.0,0.005593813247680654,0.0,0.011581732342570497,6.195636049786913e-06,0.0,2.598871796587439e-19,0.0024537464170314117,0.0421525792527828,2.48875751344438e-19,0.03688250576997147,0.015827095377250744
2025-02-28,0.011575983946790467,0.02982138753542726,0.02308086629321216,0.0,0.0,3.4087478649410895e-19,0.0,0.02170979012914467,2.8189256484623115e-18,0.011312033448566653,0.003119225201696102,0.0,1.1556402252446509e-19,6.237259948409967e-20,1.4775127452012838e-19,2.0616075923888162e-21,0.0,0.03712515427361293,0.008015751674408319,3.8322643385682397e-19,0.0,0.04083170765878807,0.014198319193833431,5.923866135820121e-20,0.0021096373576231535,0.013725815848100216,1.821411703106309e-19,0.013027349407865926,1.9546442036502067e-18,0.016314218084646528,4.0016709280191e-19,0.01077256876526328,0.0017637854441661896,0.036101915773401286,2.968290732368854e-19,9.184710000134465e-20,0.009600801343720508,0.0,0.022082241097118642,1.6909875083814152e-19,0.01341954327735573,0.01263122632620672,0.0,0.005278970622388489,0.0,0.016840568904649002,2.866646778698338e-19,7.169574150750183e-19,2.3516732072397694e-19,0.03688318976545962,1.8840885598833494e-19,0.022264840097075425,0.002749777428928333,0.03441731338881458,0.026074968124594557,0.0,3.893273171242596e-19,0.026388953921677144,0.027636887851849045,0.009087619530298472,6.095558834103776e-19,0.009567765133136919,0.0,0.02550588006490504,0.04659159907365151,4.011857783858198e-19,0.017726563685802155,0.007705768809649104,6.135391390018986e-20,3.503638015505618e-19,2.341486351400671e-19,0.0,0.005657924154730573,0.03529008693721185,0.027834425578572405,0.031238856382062082,,0.023311388209303625,0.0,4.67929728582254e-19,0.0015055626948824086,0.00048307390222793525,0.0,0.025470380198123862,1.2226002959440447e-20,0.028624095114359722,0.0,0.015518287546868367,0.021516994824937175,2.651503991415523e-19,0.003956368556299083,0.0,0.021899857554348496,2.3852447794681098e-18,0.0021806901941021756,7.033282127306324e-20,0.006100517527821386,0.035915630554365606,2.5210797966906295e-19,0.03154790974285536,0.014887961843100362
2025-03-07,0.011575983946790467,0.02982138753542726,0.02308086629321216,0.0,0.0,3.4087478649410895e-19,0.0,0.02170979012914467,2.8189256484623115e-18,0.011312033448566653,0.003119225201696102,0.0,1.1556402252446509e-19,6.237259948409967e-20,1.4775127452012838e-19,2.0616075923888162e-21,0.0,0.03712515427361293,0.008015751674408319,3.8322643385682397e-19,0.0,0.04083170765878807,0.014198319193833431,5.923866135820121e-20,0.0021096373576231535,0.013725815848100216,1.821411703106309e-19,0.013027349407865926,1.9546442036502067e-18,0.016314218084646528,4.0016709280191e-19,0.01077256876526328,0.0017637854441661896,0.036101915773401286,2.968290732368854e-19,9.184710000134465e-20,0.009600801343720508,0.0,0.022082241097118642,1.6909875083814152e-19,0.01341954327735573,0.01263122632620672,0.0,0.005278970622388489,0.0,0.016840568904649002,2.866646778698338e-19,7.169574150750183e-19,2.3516732072397694e-19,0.03688318976545962,1.8840885598833494e-19,0.022264840097075425,0.002749777428928333,0.03441731338881458,0.026074968124594557,0.0,3.893273171242596e-19,0.026388953921677144,0.027636887851849045,0.009087619530298472,6.095558834103776e-19,0.009567765133136919,0.0,0.02550588006490504,0.04659159907365151,4.011857783858198e-19,0.017726563685802155,0.007705768809649104,6.135391390018986e-20,3.503638015505618e-19,2.341486351400671e-19,0.0,0.005657924154730573,0.03529008693721185,0.027834425578572405,0.031238856382062082,,0.023311388209303625,0.0,4.67929728582254e-19,0.0015055626948824086,0.00048307390222793525,0.0,0.025470380198123862,1.2226002959440447e-20,0.028624095114359722,0.0,0.015518287546868367,0.021516994824937175,2.651503991415523e-19,0.003956368556299083,0.0,0.021899857554348496,2.3852447794681098e-18,0.0021806901941021756,7.033282127306324e-20,0.006100517527821386,0.035915630554365606,2.5210797966906295e-19,0.03154790974285536,0.014887961843100362
2025-03-14,0.011575983946790467,0.02982138753542726,0.02308086629321216,0.0,0.0,3.4087478649410895e-19,0.0,0.02170979012914467,2.8189256484623115e-18,0.011312033448566653,0.003119225201696102,0.0,1.1556402252446509e-19,6.237259948409967e-20,1.4775127452012838e-19,2.0616075923888162e-21,0.0,0.03712515427361293,0.008015751674408319,3.8322643385682397e-19,0.0,0.04083170765878807,0.014198319193833431,5.923866135820121e-20,0.0021096373576231535,0.013725815848100216,1.821411703106309e-19,0.013027349407865926,1.9546442036502067e-18,0.016314218084646528,4.0016709280191e-19,0.01077256876526328,0.0017637854441661896,0.036101915773401286,2.968290732368854e-19,9.184710000134465e-20,0.009600801343720508,0.0,0.022082241097118642,1.6909875083814152e-19,0.01341954327735573,0.01263122632620672,0.0,0.005278970622388489,0.0,0.016840568904649002,2.866646778698338e-19,7.169574150750183e-19,2.3516732072397694e-19,0.03688318976545962,1.8840885598833494e-19,0.022264840097075425,0.002749777428928333,0.03441731338881458,0.026074968124594557,0.0,3.893273171242596e-19,0.026388953921677144,0.027636887851849045,0.009087619530298472,6.095558834103776e-19,0.009567765133136919,0.0,0.02550588006490504,0.04659159907365151,4.011857783858198e-19,0.017726563685802155,0.007705768809649104,6.135391390018986e-20,3.503638015505618e-19,2.341486351400671e-19,0.0,0.005657924154730573,0.03529008693721185,0.027834425578572405,0.031238856382062082,,0.023311388209303625,0.0,4.67929728582254e-19,0.0015055626948824086,0.00048307390222793525,0.0,0.025470380198123862,1.2226002959440447e-20,0.028624095114359722,0.0,0.015518287546868367,0.021516994824937175,2.651503991415523e-19,0.003956368556299083,0.0,0.021899857554348496,2.3852447794681098e-18,0.0021806901941021756,7.033282127306324e-20,0.006100517527821386,0.035915630554365606,2.5210797966906295e-19,0.03154790974285536,0.014887961843100362
2025-03-21,0.011575983946790467,0.02982138753542726,0.02308086629321216,0.0,0.0,3.4087478649410895e-19,0.0,0.02170979012914467,2.8189256484623115e-18,0.011312033448566653,0.003119225201696102,0.0,1.1556402252446509e-19,6.237259948409967e-20,1.4775127452012838e-19,2.0616075923888162e-21,0.0,0.03712515427361293,0.008015751674408319,3.8322643385682397e-19,0.0,0.04083170765878807,0.014198319193833431,5.923866135820121e-20,0.0021096373576231535,0.013725815848100216,1.821411703106309e-19,0.013027349407865926,1.9546442036502067e-18,0.016314218084646528,4.0016709280191e-19,0.01077256876526328,0.0017637854441661896,0.036101915773401286,2.968290732368854e-19,9.184710000134465e-20,0.009600801343720508,0.0,0.022082241097118642,1.6909875083814152e-19,0.01341954327735573,0.01263122632620672,0.0,0.005278970622388489,0.0,0.016840568904649002,2.866646778698338e-19,7.169574150750183e-19,2.3516732072397694e-19,0.03688318976545962,1.8840885598833494e-19,0.022264840097075425,0.002749777428928333,0.03441731338881458,0.026074968124594557,0.0,3.893273171242596e-19,0.026388953921677144,0.027636887851849045,0.009087619530298472,6.095558834103776e-19,0.009567765133136919,0.0,0.02550588006490504,0.04659159907365151,4.011857783858198e-19,0.017726563685802155,0.007705768809649104,6.135391390018986e-20,3.503638015505618e-19,2.341486351400671e-19,0.0,0.005657924154730573,0.03529008693721185,0.027834425578572405,0.031238856382062082,,0.023311388209303625,0.0,4.67929728582254e-19,0.0015055626948824086,0.00048307390222793525,0.0,0.025470380198123862,1.2226002959440447e-20,0.028624095114359722,0.0,0.015518287546868367,0.021516994824937175,2.651503991415523e-19,0.003956368556299083,0.0,0.021899857554348496,2.3852447794681098e-18,0.0021806901941021756,7.033282127306324e-20,0.006100517527821386,0.035915630554365606,2.5210797966906295e-19,0.03154790974285536,0.014887961843100362
2025-03-28,0.007990699768950725,0.028315008826174253,0.023460340423674043,0.0,0.0,2.8095245666261523e-20,1.7245016891798155e-19,0.01488623296470191,0.0,0.018199285008167174,0.010518723528596997,3.4863302194687607e-19,5.0125658353272405e-19,2.3060603819207375e-19,0.0,2.6526447089746563e-19,0.0,0.03928485470413265,0.004207686106382713,1.1618667218070875e-19,0.0,0.04728857659262925,0.011595021925429093,5.993547743341489e-19,0.0023818010859220397,0.01067104002155727,1.150095595847631e-19,0.00950918089747506,0.0,0.01856517156884347,0.0,0.00701314622183968,0.0,0.04277673348190657,1.6362051722694957e-19,0.0,0.0051491900926617365,0.0,0.015734594751893843,1.385688510278096e-19,0.015155413342041553,0.013805402363260198,1.7639592956779857e-19,0.0,0.0,0.015140277342102014,0.0,0.0,0.0,0.041005928544913674,2.7881699805353444e-19,0.021507077254104747,0.0,0.03295065187359465,0.026484637244420198,0.0,0.0,0.02877619457654439,0.02686216464962891,0.006514814755000925,3.6690842456798167e-19,0.012885955272281657,0.0,0.02884114051920807,0.05447580602397314,1.2218582094352335e-19,0.023175914137686125,0.0011257835143383983,0.0,1.6362051722694957e-19,2.7204073447550003e-19,4.745515270013122e-19,0.0014161531010807387,0.038975252234364016,0.024662271542256888,0.032387315449769645,,0.025762512332682574,2.7881699805353444e-19,6.379589676893578e-19,0.0,0.00019812750424144372,1.5606713883369532e-19,0.027366769111256732,8.636290538774906e-19,0.030700149214678656,0.0,0.012659053544263568,0.024562628996722458,1.6596106623190292e-20,0.0029817626656410833,5.442318516317929e-20,0.018373142961072272,0.0,0.0,3.2038744913767283e-19,0.0,0.03953824145437195,2.3698230398938235e-19,0.034287157647537626,0.01987501285602331
2025-04-04,0.007990699768950725,0.028315008826174253,0.023460340423674043,0.0,0.0,2.8095245666261523e-20,1.7245016891798155e-19,0.01488623296470191,0.0,0.018199285008167174,0.010518723528596997,3.4863302194687607e-19,5.0125658353272405e-19,2.3060603819207375e-19,0.0,2.6526447089746563e-19,0.0,0.03928485470413265,0.004207686106382713,1.1618667218070875e-19,0.0,0.04728857659262925,0.011595021925429093,5.993547743341489e-19,0.0023818010859220397,0.01067104002155727,1.150095595847631e-19,0.00950918089747506,0.0,0.01856517156884347,0.0,0.00701314622183968,0.0,0.04277673348190657,1.6362051722694957e-19,0.0,0.0051491900926617365,0.0,0.015734594751893843,1.385688510278096e-19,0.015155413342041553,0.013805402363260198,1.7639592956779857e-19,0.0,0.0,0.015140277342102014,0.0,0.0,0.0,0.041005928544913674,2.7881699805353444e-19,0.021507077254104747,0.0,0.03295065187359465,0.026484637244420198,0.0,0.0,0.02877619457654439,0.02686216464962891,0.006514814755000925,3.6690842456798167e-19,0.012885955272281657,0.0,0.02884114051920807,0.05447580602397314,1.2218582094352335e-19,0.023175914137686125,0.0011257835143383983,0.0,1.6362051722694957e-19,2.7204073447550003e-19,4.745515270013122e-19,0.0014161531010807387,0.038975252234364016,0.024662271542256888,0.032387315449769645,,0.025762512332682574,2.7881699805353444e-19,6.379589676893578e-19,0.0,0.00019812750424144372,1.5606713883369532e-19,0.027366769111256732,8.636290538774906e-19,0.030700149214678656,0.0,0.012659053544263568,0.024562628996722458,1.6596106623190292e-20,0.0029817626656410833,5.442318516317929e-20,0.018373142961072272,0.0,0.0,3.2038744913767283e-19,0.0,0.03953824145437195,2.3698230398938235e-19,0.034287157647537626,0.01987501285602331
